chr,start,end,Dm,segregation_site,theta_pi,theta_s,geneid
10,1,570,0.449713693242065,439,0.367467014125204,0.32816120837149,largedata/Dm/region_CHG/chg_input/10_114200001_chg.out
10,1,778,-0.249298527910955,674,0.354741726531621,0.379933967974462,largedata/Dm/region_CHG/chg_input/10_114300001_chg.out
10,1,1989,-0.364686432865265,1596,0.316261158731724,0.350181527917448,largedata/Dm/region_CHG/chg_input/10_114400001_chg.out
10,1,584,0.1199769110805,498,0.38061406991287,0.368833966753212,largedata/Dm/region_CHG/chg_input/10_114500001_chg.out
10,1,664,-0.142829897808137,540,0.338758107825316,0.352144059401755,largedata/Dm/region_CHG/chg_input/10_114600001_chg.out
10,1,702,0.0328841529768389,642,0.39966199327023,0.396196218484206,largedata/Dm/region_CHG/chg_input/10_114700001_chg.out
10,1,675,0.42863182287809,530,0.37340363117042,0.335165480561981,largedata/Dm/region_CHG/chg_input/10_114800001_chg.out
10,1,621,0.0774218062696331,561,0.39635242268507,0.388351165381141,largedata/Dm/region_CHG/chg_input/10_114900001_chg.out
10,1,433,0.675910990438382,400,0.483835284533654,0.410010169920026,largedata/Dm/region_CHG/chg_input/10_115000001_chg.out
10,1,563,0.507860537714541,532,0.480134135988935,0.4229680611699,largedata/Dm/region_CHG/chg_input/10_11500001_chg.out
10,1,751,0.0189304403110233,495,0.288123538839224,0.286678839299205,largedata/Dm/region_CHG/chg_input/10_115100001_chg.out
10,1,626,-0.226352477072256,560,0.367554371546283,0.391112364901558,largedata/Dm/region_CHG/chg_input/10_115200001_chg.out
10,1,526,0.207661956624427,492,0.424820571288345,0.402565051728409,largedata/Dm/region_CHG/chg_input/10_115300001_chg.out
10,1,1061,-0.494804844426617,579,0.209158405348645,0.240869843443788,largedata/Dm/region_CHG/chg_input/10_115400001_chg.out
10,1,790,0.315114868853177,595,0.350329989262274,0.323229309880299,largedata/Dm/region_CHG/chg_input/10_115500001_chg.out
10,1,808,-0.143536760943042,621,0.319982545031887,0.332686515334198,largedata/Dm/region_CHG/chg_input/10_115600001_chg.out
10,1,270,0.315189458615051,253,0.437043059532185,0.403112587236226,largedata/Dm/region_CHG/chg_input/10_115700001_chg.out
10,1,688,0.00489711965587612,546,0.346002030687934,0.34555168899039,largedata/Dm/region_CHG/chg_input/10_115800001_chg.out
10,1,1315,-0.314095744952907,708,0.216678845933279,0.236428044882031,largedata/Dm/region_CHG/chg_input/10_115900001_chg.out
10,1,809,-0.158643363593786,744,0.38114382326704,0.397931284774266,largedata/Dm/region_CHG/chg_input/10_116000001_chg.out
10,1,658,0.0125994796318546,538,0.354306319578426,0.353122199958225,largedata/Dm/region_CHG/chg_input/10_11600001_chg.out
10,1,492,0.203589484565701,409,0.378105384628108,0.358653537675063,largedata/Dm/region_CHG/chg_input/10_116100001_chg.out
10,1,1415,-0.0765724864407194,1324,0.394201208864391,0.402387023165356,largedata/Dm/region_CHG/chg_input/10_116200001_chg.out
10,1,843,0.0613584566301676,757,0.391002234550855,0.384724935253664,largedata/Dm/region_CHG/chg_input/10_116300001_chg.out
10,1,673,0.393345389895102,634,0.467373026420098,0.423104070022587,largedata/Dm/region_CHG/chg_input/10_116400001_chg.out
10,1,543,0.437552629087468,517,0.473247947852686,0.423884228413428,largedata/Dm/region_CHG/chg_input/10_116500001_chg.out
10,1,583,0.355980725365118,463,0.374543583808731,0.342114765610765,largedata/Dm/region_CHG/chg_input/10_116600001_chg.out
10,1,884,0.0920169517178039,678,0.339007196669762,0.33090831152518,largedata/Dm/region_CHG/chg_input/10_116700001_chg.out
10,1,1228,0.376504865269543,777,0.298556390973441,0.271386845733567,largedata/Dm/region_CHG/chg_input/10_116800001_chg.out
10,1,951,0.0782432366795195,823,0.378574290111947,0.370859413950684,largedata/Dm/region_CHG/chg_input/10_116900001_chg.out
10,1,1234,-0.151081854930311,696,0.235559541942812,0.245420935569991,largedata/Dm/region_CHG/chg_input/10_117000001_chg.out
10,1,681,-0.0657879392024966,498,0.309869758804703,0.315393373619593,largedata/Dm/region_CHG/chg_input/10_11700001_chg.out
10,1,947,0.277891213194881,893,0.45633132759808,0.424942743620406,largedata/Dm/region_CHG/chg_input/10_117100001_chg.out
10,1,960,0.0579630016255652,735,0.338749549950753,0.333607379760565,largedata/Dm/region_CHG/chg_input/10_117200001_chg.out
10,1,596,-0.00938655196854615,306,0.220565223231688,0.221118881894568,largedata/Dm/region_CHG/chg_input/10_117300001_chg.out
10,1,741,-0.545214296926773,669,0.334880923145059,0.391682331467112,largedata/Dm/region_CHG/chg_input/10_117400001_chg.out
10,1,802,0.173502599154019,379,0.215864106186484,0.206325121533214,largedata/Dm/region_CHG/chg_input/10_117500001_chg.out
10,1,550,-0.15030597525976,406,0.309612711072979,0.322526789526737,largedata/Dm/region_CHG/chg_input/10_117600001_chg.out
10,1,850,-0.121821475967867,475,0.239211082797914,0.247229330849696,largedata/Dm/region_CHG/chg_input/10_117700001_chg.out
10,1,1247,-0.324766267998224,847,0.272614075444212,0.298374994378552,largedata/Dm/region_CHG/chg_input/10_117800001_chg.out
10,1,1163,0.00414005492921493,605,0.226207984472155,0.225959097084051,largedata/Dm/region_CHG/chg_input/10_117900001_chg.out
10,1,628,-0.395768148695473,556,0.347449665494322,0.388349328455459,largedata/Dm/region_CHG/chg_input/10_118000001_chg.out
10,1,880,0.0146291568867282,598,0.295186152182469,0.294041659307468,largedata/Dm/region_CHG/chg_input/10_11800001_chg.out
10,1,1375,-0.464814585909541,746,0.210160108479024,0.239798837516143,largedata/Dm/region_CHG/chg_input/10_118100001_chg.out
10,1,1183,-0.105177345616622,1102,0.390753198144582,0.401988540968204,largedata/Dm/region_CHG/chg_input/10_118200001_chg.out
10,1,857,-0.104705954270236,766,0.378518536156478,0.389358886414223,largedata/Dm/region_CHG/chg_input/10_118300001_chg.out
10,1,750,0.264184578478671,687,0.417004868885941,0.389626548528242,largedata/Dm/region_CHG/chg_input/10_118400001_chg.out
10,1,1068,0.181926393779526,816,0.342864335471995,0.327045131513237,largedata/Dm/region_CHG/chg_input/10_118500001_chg.out
10,1,480,-0.1802733240443,425,0.364225290556742,0.382596412734703,largedata/Dm/region_CHG/chg_input/10_118600001_chg.out
10,1,1171,-0.12788501796676,932,0.332839581460433,0.344551787552712,largedata/Dm/region_CHG/chg_input/10_118700001_chg.out
10,1,1339,0.324892554899617,596,0.212424969461608,0.195524017740046,largedata/Dm/region_CHG/chg_input/10_118800001_chg.out
10,1,881,-0.02665389931147,409,0.200530922265915,0.201964934719788,largedata/Dm/region_CHG/chg_input/10_118900001_chg.out
10,1,1175,0.393074358049419,1010,0.4042313780223,0.365995705680984,largedata/Dm/region_CHG/chg_input/10_119000001_chg.out
10,1,577,0.157854991357117,443,0.341009475894072,0.327251390604689,largedata/Dm/region_CHG/chg_input/10_11900001_chg.out
10,1,890,-0.0659395301313497,708,0.338252449474363,0.344290172568685,largedata/Dm/region_CHG/chg_input/10_119100001_chg.out
10,1,268,0.393968917621681,251,0.442590079539816,0.400454752560932,largedata/Dm/region_CHG/chg_input/10_119200001_chg.out
10,1,448,-0.103635273651194,398,0.372735766176383,0.383319679432192,largedata/Dm/region_CHG/chg_input/10_119300001_chg.out
10,1,729,0.241040343569285,628,0.393332588516273,0.369630021279955,largedata/Dm/region_CHG/chg_input/10_119400001_chg.out
10,1,780,-0.437637352409314,648,0.323453209208306,0.366066987666688,largedata/Dm/region_CHG/chg_input/10_119500001_chg.out
10,1,867,-0.231193447196797,771,0.363398017843373,0.387200824024801,largedata/Dm/region_CHG/chg_input/10_119600001_chg.out
