chr,start,end,Dm,segregation_site,theta_pi,theta_s,geneid
10,1,2210,-2.09830016138463,1735,0.155055257771459,0.350231384189567,largedata/Dm/region_CG/cg_input/10_103700001_cg.out
10,1,2421,-1.93886160056676,2065,0.182700357531838,0.376595197740525,largedata/Dm/region_CG/cg_input/10_103800001_cg.out
10,1,1864,-1.74064698437348,1519,0.193942633266977,0.360725142177761,largedata/Dm/region_CG/cg_input/10_103900001_cg.out
10,1,2139,-1.78260230272413,1852,0.201015397144344,0.38173084746414,largedata/Dm/region_CG/cg_input/10_104000001_cg.out
10,1,538,-1.66146345582182,460,0.208631866373811,0.374156761075612,largedata/Dm/region_CG/cg_input/10_10400001_cg.out
10,1,1663,-1.9707150846907,1271,0.163849275303542,0.343903437660649,largedata/Dm/region_CG/cg_input/10_104100001_cg.out
10,1,2880,-1.91274015526062,2364,0.181081453471598,0.367955813761686,largedata/Dm/region_CG/cg_input/10_104200001_cg.out
10,1,2328,-1.97231148038176,2025,0.183165676325894,0.384602023138918,largedata/Dm/region_CG/cg_input/10_104300001_cg.out
10,1,1581,-1.72494406926684,1249,0.190287203754065,0.351266758136659,largedata/Dm/region_CG/cg_input/10_104400001_cg.out
10,1,2517,-1.78115936029105,2099,0.194988206908502,0.369980781060574,largedata/Dm/region_CG/cg_input/10_104500001_cg.out
10,1,2697,-1.87976198237642,2300,0.188319473872176,0.375984902993541,largedata/Dm/region_CG/cg_input/10_104600001_cg.out
10,1,2929,-1.86239884116767,2488,0.190442341531382,0.376734673430504,largedata/Dm/region_CG/cg_input/10_104700001_cg.out
10,1,2362,-2.19391005417265,1749,0.138753204085923,0.332472540389619,largedata/Dm/region_CG/cg_input/10_104800001_cg.out
10,1,2417,-1.79829507855217,2062,0.199047791262674,0.380975923400776,largedata/Dm/region_CG/cg_input/10_104900001_cg.out
10,1,1890,-1.54371023075961,1538,0.215351760386725,0.365022751358289,largedata/Dm/region_CG/cg_input/10_105000001_cg.out
10,1,757,-1.76425325483805,556,0.177081892262579,0.33376006676268,largedata/Dm/region_CG/cg_input/10_10500001_cg.out
10,1,1169,-1.58694165936515,938,0.20915303254403,0.361721826494588,largedata/Dm/region_CG/cg_input/10_105100001_cg.out
10,1,1516,-1.76951819585277,941,0.149994073561335,0.2831675856831,largedata/Dm/region_CG/cg_input/10_105200001_cg.out
10,1,820,-1.76139483198935,655,0.189175072683958,0.355926182281369,largedata/Dm/region_CG/cg_input/10_105300001_cg.out
10,1,1045,-2.05180603748872,883,0.17032247196976,0.374673418293121,largedata/Dm/region_CG/cg_input/10_105400001_cg.out
10,1,1150,-1.66948209879223,906,0.196239282610118,0.352792167407545,largedata/Dm/region_CG/cg_input/10_105500001_cg.out
10,1,856,-1.71224663061722,706,0.197405338259662,0.362452377225682,largedata/Dm/region_CG/cg_input/10_105600001_cg.out
10,1,817,-0.987542124355999,678,0.269586151258761,0.365616850231262,largedata/Dm/region_CG/cg_input/10_105700001_cg.out
10,1,1031,-1.51523250038768,868,0.22139599482116,0.370721171628272,largedata/Dm/region_CG/cg_input/10_105800001_cg.out
10,1,1251,-1.29397491683526,1054,0.243908134858649,0.371735922928078,largedata/Dm/region_CG/cg_input/10_105900001_cg.out
10,1,1789,-1.83678552822202,1319,0.172067499983773,0.336036572881317,largedata/Dm/region_CG/cg_input/10_106000001_cg.out
10,1,710,-1.32877056459558,451,0.181211854963582,0.280436646655963,largedata/Dm/region_CG/cg_input/10_10600001_cg.out
10,1,2725,-2.10847999759618,2157,0.155430983303388,0.353157624501762,largedata/Dm/region_CG/cg_input/10_106100001_cg.out
10,1,1216,-1.73774999483683,997,0.195277145145721,0.36285779700262,largedata/Dm/region_CG/cg_input/10_106200001_cg.out
10,1,731,-1.50132763106117,485,0.175370769758489,0.29212691974432,largedata/Dm/region_CG/cg_input/10_106300001_cg.out
10,1,901,-0.797645566204638,614,0.234106161939432,0.297166337716012,largedata/Dm/region_CG/cg_input/10_106400001_cg.out
10,1,504,-1.05105547338187,457,0.285369466810384,0.396274954070828,largedata/Dm/region_CG/cg_input/10_106500001_cg.out
10,1,306,-1.05900693809488,274,0.285906227562936,0.398538782910384,largedata/Dm/region_CG/cg_input/10_106600001_cg.out
10,1,775,-0.52825274556207,632,0.30326678309625,0.352852542992363,largedata/Dm/region_CG/cg_input/10_106700001_cg.out
10,1,461,-0.878716631194235,411,0.296460181299125,0.387063050397766,largedata/Dm/region_CG/cg_input/10_106800001_cg.out
10,1,903,-1.33445105687207,680,0.217275707923092,0.336812235195619,largedata/Dm/region_CG/cg_input/10_106900001_cg.out
10,1,442,-1.09177636242777,397,0.280100982368155,0.394986282574183,largedata/Dm/region_CG/cg_input/10_107000001_cg.out
10,1,845,-1.21484544485252,719,0.253523001749164,0.374517011287479,largedata/Dm/region_CG/cg_input/10_10700001_cg.out
10,1,1350,-1.43332673580776,1141,0.230055675983696,0.371571418802073,largedata/Dm/region_CG/cg_input/10_107100001_cg.out
10,1,1181,-1.36470396419438,989,0.236039182148741,0.370372297934009,largedata/Dm/region_CG/cg_input/10_107200001_cg.out
10,1,1721,-1.64790582830981,1490,0.2178555890238,0.387452565424789,largedata/Dm/region_CG/cg_input/10_107300001_cg.out
10,1,1636,-1.5122890758568,1395,0.223584585999566,0.373723747320332,largedata/Dm/region_CG/cg_input/10_107400001_cg.out
10,1,964,-1.80244396879993,791,0.189436442657207,0.363758800466341,largedata/Dm/region_CG/cg_input/10_107500001_cg.out
10,1,928,-1.70723000619555,775,0.202440951143326,0.370721771435515,largedata/Dm/region_CG/cg_input/10_107600001_cg.out
10,1,859,-1.50992469683972,703,0.21634733748829,0.361515726639491,largedata/Dm/region_CG/cg_input/10_107700001_cg.out
10,1,1060,-1.44784599571593,865,0.221643671339674,0.360327956621703,largedata/Dm/region_CG/cg_input/10_107800001_cg.out
10,1,704,-1.62808660426707,519,0.186345141348631,0.328831731180678,largedata/Dm/region_CG/cg_input/10_107900001_cg.out
10,1,757,-1.25300981996513,569,0.220818544922324,0.331265182580679,largedata/Dm/region_CG/cg_input/10_108000001_cg.out
10,1,708,-1.22030861909627,487,0.207807308788016,0.307791240586638,largedata/Dm/region_CG/cg_input/10_10800001_cg.out
10,1,900,-1.0324777067012,742,0.261683986303225,0.360721536496302,largedata/Dm/region_CG/cg_input/10_108100001_cg.out
10,1,730,-1.09311142093858,603,0.254054556299017,0.358241365637659,largedata/Dm/region_CG/cg_input/10_108200001_cg.out
10,1,1013,-1.37096313692385,758,0.212151463695233,0.333850671433563,largedata/Dm/region_CG/cg_input/10_108300001_cg.out
10,1,1185,-1.45113113038398,878,0.20221235869214,0.329197784940683,largedata/Dm/region_CG/cg_input/10_108400001_cg.out
10,1,425,-1.39731606003098,372,0.242717459733207,0.386708190785963,largedata/Dm/region_CG/cg_input/10_108500001_cg.out
10,1,755,-1.98874870737584,607,0.167849653874899,0.356427821983735,largedata/Dm/region_CG/cg_input/10_108600001_cg.out
10,1,564,-1.71326346090881,445,0.190908554681452,0.351072579444752,largedata/Dm/region_CG/cg_input/10_108700001_cg.out
10,1,959,-1.55902201055505,819,0.220361177555047,0.376352393171749,largedata/Dm/region_CG/cg_input/10_108800001_cg.out
10,1,1057,-1.60331010241274,903,0.218326190579776,0.380472964443583,largedata/Dm/region_CG/cg_input/10_108900001_cg.out
10,1,826,-0.975157740320653,744,0.291499672754581,0.393551998902357,largedata/Dm/region_CG/cg_input/10_109000001_cg.out
10,1,518,-1.17486643429661,483,0.276705312211742,0.402651195567088,largedata/Dm/region_CG/cg_input/10_10900001_cg.out
10,1,965,-1.4521128251414,781,0.219910613725591,0.358214204615337,largedata/Dm/region_CG/cg_input/10_109100001_cg.out
10,1,828,-1.59062785826106,655,0.201709507242377,0.349635597207467,largedata/Dm/region_CG/cg_input/10_109200001_cg.out
10,1,697,-1.2312356777491,550,0.23502991707916,0.349560353348913,largedata/Dm/region_CG/cg_input/10_109300001_cg.out
10,1,1744,-1.59173825285745,1232,0.18037107566325,0.312548892661216,largedata/Dm/region_CG/cg_input/10_109400001_cg.out
10,1,1538,-1.54407644998211,1325,0.22685044247808,0.384621615757401,largedata/Dm/region_CG/cg_input/10_109500001_cg.out
10,1,844,-1.34810877755223,773,0.255799485569776,0.398726435620705,largedata/Dm/region_CG/cg_input/10_109600001_cg.out
10,1,933,-0.916570577126861,711,0.25737750720276,0.340331209397302,largedata/Dm/region_CG/cg_input/10_109700001_cg.out
10,1,1129,-1.0689254337828,954,0.263812495602881,0.368510720093426,largedata/Dm/region_CG/cg_input/10_109800001_cg.out
10,1,1740,-2.07650261922037,1352,0.154516120345589,0.344620211604352,largedata/Dm/region_CG/cg_input/10_109900001_cg.out
10,1,1239,-1.94017704293338,984,0.168944974321546,0.348808387823977,largedata/Dm/region_CG/cg_input/10_110000001_cg.out
10,1,821,-1.42545283690867,620,0.208268301854305,0.335483050229652,largedata/Dm/region_CG/cg_input/10_11000001_cg.out
10,1,853,-1.44244105519329,689,0.221222527607578,0.358906296564483,largedata/Dm/region_CG/cg_input/10_1100001_cg.out
10,1,726,-1.57087813897379,657,0.232373449284265,0.399152083657494,largedata/Dm/region_CG/cg_input/10_110100001_cg.out
10,1,826,-1.41255872508986,646,0.217141811847926,0.347832766465204,largedata/Dm/region_CG/cg_input/10_110200001_cg.out
10,1,959,-1.43500650008579,794,0.225779067518815,0.365062937855975,largedata/Dm/region_CG/cg_input/10_110300001_cg.out
10,1,713,-1.67081375900365,610,0.210988919446703,0.379810413149771,largedata/Dm/region_CG/cg_input/10_110400001_cg.out
10,1,721,-1.51476642194422,489,0.180678363202132,0.302757988567808,largedata/Dm/region_CG/cg_input/10_110500001_cg.out
10,1,1342,-1.90771731307957,1047,0.1708167868328,0.34646062504805,largedata/Dm/region_CG/cg_input/10_110600001_cg.out
10,1,1576,-1.74335233724921,1356,0.200836629211952,0.374094802684909,largedata/Dm/region_CG/cg_input/10_110700001_cg.out
10,1,2266,-1.74005757043359,1861,0.196127114141222,0.36462124275868,largedata/Dm/region_CG/cg_input/10_110800001_cg.out
10,1,790,-1.44043589762284,662,0.231482958195641,0.375245338757737,largedata/Dm/region_CG/cg_input/10_110900001_cg.out
10,1,1861,-1.74183118406013,1618,0.205770109679729,0.382928411466312,largedata/Dm/region_CG/cg_input/10_111000001_cg.out
10,1,745,-1.78920161996734,508,0.16035447123878,0.306144695225263,largedata/Dm/region_CG/cg_input/10_11100001_cg.out
10,1,1764,-1.96312940832619,1412,0.170095105911314,0.355467368014591,largedata/Dm/region_CG/cg_input/10_111100001_cg.out
10,1,1771,-1.75734743269196,1383,0.183983171990201,0.345079396052964,largedata/Dm/region_CG/cg_input/10_111200001_cg.out
10,1,861,-1.77653514271735,662,0.180681930236194,0.342534369025663,largedata/Dm/region_CG/cg_input/10_111300001_cg.out
10,1,1013,-1.38252857271469,702,0.197710419794944,0.312663996476034,largedata/Dm/region_CG/cg_input/10_111400001_cg.out
10,1,1063,-1.31750660906379,955,0.25500526104498,0.392425100833256,largedata/Dm/region_CG/cg_input/10_111500001_cg.out
10,1,617,-1.15687457496617,519,0.253315446132788,0.366021946540728,largedata/Dm/region_CG/cg_input/10_111600001_cg.out
10,1,786,-1.31406766534072,624,0.229028916101687,0.352115886358855,largedata/Dm/region_CG/cg_input/10_111700001_cg.out
10,1,759,-1.7402531640981,610,0.189216012811517,0.352342457230987,largedata/Dm/region_CG/cg_input/10_111800001_cg.out
10,1,565,-1.13760490280227,507,0.274047333194649,0.393073878839738,largedata/Dm/region_CG/cg_input/10_111900001_cg.out
10,1,865,-1.67886799364993,657,0.189243053604692,0.341923781454437,largedata/Dm/region_CG/cg_input/10_112000001_cg.out
10,1,455,-1.27347710990877,410,0.259038504629663,0.392029333338915,largedata/Dm/region_CG/cg_input/10_11200001_cg.out
10,1,850,-1.3320241674437,742,0.248240250599066,0.384394130496228,largedata/Dm/region_CG/cg_input/10_112100001_cg.out
10,1,614,-1.42062236689507,510,0.225432931912831,0.362514556968042,largedata/Dm/region_CG/cg_input/10_112200001_cg.out
10,1,1007,-1.57858044211316,852,0.219047343838596,0.37743399059066,largedata/Dm/region_CG/cg_input/10_112300001_cg.out
10,1,1566,-1.81398162139305,1287,0.189323401729354,0.365433074976126,largedata/Dm/region_CG/cg_input/10_112400001_cg.out
10,1,1807,-1.49308780783577,1393,0.206781465356728,0.342711893638036,largedata/Dm/region_CG/cg_input/10_112500001_cg.out
10,1,716,-0.797032100171361,650,0.31027646424691,0.393758836631174,largedata/Dm/region_CG/cg_input/10_112600001_cg.out
10,1,662,-1.59960755068463,578,0.219775848590409,0.382632462348733,largedata/Dm/region_CG/cg_input/10_112700001_cg.out
10,1,710,-1.82753246902248,578,0.188921683238644,0.367714750357812,largedata/Dm/region_CG/cg_input/10_112800001_cg.out
10,1,929,-1.25352840900308,804,0.249981159974783,0.374945433866061,largedata/Dm/region_CG/cg_input/10_112900001_cg.out
10,1,551,-1.89051075337416,461,0.1860221140087,0.37454589077254,largedata/Dm/region_CG/cg_input/10_113000001_cg.out
10,1,589,-1.38925996210466,404,0.191901924335382,0.304640742887565,largedata/Dm/region_CG/cg_input/10_11300001_cg.out
10,1,846,-1.78912097147541,597,0.166481731149812,0.317695984520309,largedata/Dm/region_CG/cg_input/10_113100001_cg.out
10,1,604,-1.8664640734966,496,0.180863851043004,0.359466130342252,largedata/Dm/region_CG/cg_input/10_113200001_cg.out
10,1,848,-1.58949278454333,545,0.165450739501175,0.286732534378009,largedata/Dm/region_CG/cg_input/10_113300001_cg.out
10,1,652,-1.63436625362792,566,0.214191644511699,0.379033166946185,largedata/Dm/region_CG/cg_input/10_113400001_cg.out
10,1,688,-1.70204382697509,489,0.173244505522726,0.316763895402536,largedata/Dm/region_CG/cg_input/10_113500001_cg.out
10,1,478,-1.74201690847692,409,0.199590619261251,0.372407543771437,largedata/Dm/region_CG/cg_input/10_113600001_cg.out
10,1,789,-1.52777335715582,626,0.20971917875381,0.353303919275386,largedata/Dm/region_CG/cg_input/10_113700001_cg.out
10,1,721,-1.30974915750797,548,0.220876038591217,0.339043122742953,largedata/Dm/region_CG/cg_input/10_113800001_cg.out
10,1,636,-1.36191775680692,522,0.227634615275412,0.357069694300976,largedata/Dm/region_CG/cg_input/10_113900001_cg.out
10,1,488,-1.12366042128688,366,0.23033887867493,0.328801052696754,largedata/Dm/region_CG/cg_input/10_114000001_cg.out
10,1,675,-1.51515573732855,608,0.23620134637674,0.395709007076851,largedata/Dm/region_CG/cg_input/10_11400001_cg.out
10,1,877,-0.818079760047171,693,0.270626565174911,0.345881669007445,largedata/Dm/region_CG/cg_input/10_114100001_cg.out
10,1,735,-1.43963484001031,522,0.193241779934502,0.313277883341766,largedata/Dm/region_CG/cg_input/10_114200001_cg.out
10,1,794,-1.62779038622555,652,0.204563957687703,0.360771745015911,largedata/Dm/region_CG/cg_input/10_114300001_cg.out
10,1,1727,-1.42987817386752,1452,0.228212908801969,0.367984126084172,largedata/Dm/region_CG/cg_input/10_114400001_cg.out
10,1,781,-2.02450812906089,571,0.150954281776217,0.327212189247278,largedata/Dm/region_CG/cg_input/10_114500001_cg.out
10,1,554,-1.7690443619676,430,0.181599762229354,0.343376188644983,largedata/Dm/region_CG/cg_input/10_114600001_cg.out
10,1,574,-1.5064670781836,474,0.220236951985686,0.367711009968786,largedata/Dm/region_CG/cg_input/10_114700001_cg.out
10,1,751,-1.46034131696862,558,0.199652486003158,0.326550196708327,largedata/Dm/region_CG/cg_input/10_114800001_cg.out
10,1,603,-1.44957883861532,475,0.213112695192807,0.347046984610523,largedata/Dm/region_CG/cg_input/10_114900001_cg.out
10,1,541,-1.57873799115568,475,0.223673669961555,0.385854107528195,largedata/Dm/region_CG/cg_input/10_115000001_cg.out
10,1,846,-1.5120837147473,718,0.224191025922012,0.374970333824747,largedata/Dm/region_CG/cg_input/10_11500001_cg.out
10,1,724,-1.22706194165742,566,0.231146440452981,0.343208217585392,largedata/Dm/region_CG/cg_input/10_115100001_cg.out
10,1,643,-1.81044047084739,548,0.196610711272497,0.379389310999793,largedata/Dm/region_CG/cg_input/10_115200001_cg.out
10,1,637,-1.75780213635195,550,0.205084469171461,0.385319641819939,largedata/Dm/region_CG/cg_input/10_115300001_cg.out
10,1,869,-1.07387277611497,687,0.24984976149494,0.34973547321758,largedata/Dm/region_CG/cg_input/10_115400001_cg.out
10,1,889,-1.6256337184924,622,0.177190173887845,0.312197739104217,largedata/Dm/region_CG/cg_input/10_115500001_cg.out
10,1,909,-1.78578169242221,677,0.174626217518871,0.332587336398017,largedata/Dm/region_CG/cg_input/10_115600001_cg.out
10,1,380,-1.92822895036094,313,0.177825041539541,0.36606039393972,largedata/Dm/region_CG/cg_input/10_115700001_cg.out
10,1,769,-1.52294607539729,598,0.20699727679794,0.347990437898786,largedata/Dm/region_CG/cg_input/10_115800001_cg.out
10,1,1057,-1.47038478611248,793,0.202497953384345,0.332474637923379,largedata/Dm/region_CG/cg_input/10_115900001_cg.out
10,1,831,-1.50153901571491,724,0.22979783468361,0.382552587132131,largedata/Dm/region_CG/cg_input/10_116000001_cg.out
10,1,720,-1.81605169109115,539,0.16748109982848,0.324152515211098,largedata/Dm/region_CG/cg_input/10_11600001_cg.out
10,1,507,-1.49520931208086,400,0.210112920900574,0.349207510002274,largedata/Dm/region_CG/cg_input/10_116100001_cg.out
10,1,1232,-1.40610890961462,1077,0.241985318825164,0.38634405681371,largedata/Dm/region_CG/cg_input/10_116200001_cg.out
10,1,903,-1.50723763782511,770,0.22481586199688,0.375171506862908,largedata/Dm/region_CG/cg_input/10_116300001_cg.out
10,1,711,-0.883878126994366,630,0.29399972921021,0.384380588551487,largedata/Dm/region_CG/cg_input/10_116400001_cg.out
10,1,514,-0.959128823107047,456,0.289766516150829,0.389152534433292,largedata/Dm/region_CG/cg_input/10_116500001_cg.out
10,1,699,-1.647091016464,591,0.211550036222158,0.376564528178656,largedata/Dm/region_CG/cg_input/10_116600001_cg.out
10,1,1033,-1.58760196746089,801,0.20163826249292,0.348904146477595,largedata/Dm/region_CG/cg_input/10_116700001_cg.out
10,1,1177,-1.54888310393903,909,0.201800856246721,0.343024718908817,largedata/Dm/region_CG/cg_input/10_116800001_cg.out
10,1,959,-1.37722809711151,774,0.227068975381565,0.358257973037747,largedata/Dm/region_CG/cg_input/10_116900001_cg.out
10,1,953,-1.28220451050683,729,0.223642077559236,0.339347092415019,largedata/Dm/region_CG/cg_input/10_117000001_cg.out
10,1,685,-1.2944702905211,522,0.220158536725205,0.335877222761779,largedata/Dm/region_CG/cg_input/10_11700001_cg.out
10,1,1073,-1.62477785508144,934,0.216388433468139,0.38087564083381,largedata/Dm/region_CG/cg_input/10_117100001_cg.out
10,1,1051,-1.80039852257651,815,0.180354544467759,0.345935840260433,largedata/Dm/region_CG/cg_input/10_117200001_cg.out
10,1,605,-1.42559330261155,335,0.153652359108565,0.247842152891822,largedata/Dm/region_CG/cg_input/10_117300001_cg.out
10,1,663,-1.74143699302348,572,0.203898103693823,0.37995774481544,largedata/Dm/region_CG/cg_input/10_117400001_cg.out
10,1,998,-1.59119704712758,671,0.172177361996248,0.29850912048374,largedata/Dm/region_CG/cg_input/10_117500001_cg.out
10,1,526,-2.02833608063334,353,0.138818018106022,0.302158525049127,largedata/Dm/region_CG/cg_input/10_117600001_cg.out
10,1,843,-1.32935710570527,597,0.204094103789937,0.315772103098098,largedata/Dm/region_CG/cg_input/10_117700001_cg.out
10,1,1211,-1.76852690463012,952,0.185734647146083,0.350472212820899,largedata/Dm/region_CG/cg_input/10_117800001_cg.out
10,1,906,-1.18319888614464,701,0.231482439529306,0.337770140112952,largedata/Dm/region_CG/cg_input/10_117900001_cg.out
10,1,590,-1.6890775909919,462,0.191376352575944,0.347778520847804,largedata/Dm/region_CG/cg_input/10_118000001_cg.out
10,1,768,-1.6394825875318,616,0.202200268660948,0.358596956764481,largedata/Dm/region_CG/cg_input/10_11800001_cg.out
10,1,1170,-1.46923845602049,893,0.209397271207164,0.343575364354213,largedata/Dm/region_CG/cg_input/10_118100001_cg.out
10,1,1315,-1.47527471395168,1156,0.236131054277965,0.388369588132482,largedata/Dm/region_CG/cg_input/10_118200001_cg.out
10,1,878,-1.44322804639407,716,0.222115576361251,0.360460835623716,largedata/Dm/region_CG/cg_input/10_118300001_cg.out
10,1,792,-1.47508924671153,688,0.233719816308775,0.384602275793453,largedata/Dm/region_CG/cg_input/10_118400001_cg.out
10,1,949,-1.58128431244808,766,0.210151227489868,0.362604913846074,largedata/Dm/region_CG/cg_input/10_118500001_cg.out
10,1,405,-1.54827652858689,330,0.210245886975916,0.358054156510872,largedata/Dm/region_CG/cg_input/10_118600001_cg.out
10,1,1031,-1.44434854631627,860,0.226850189447922,0.368238194867641,largedata/Dm/region_CG/cg_input/10_118700001_cg.out
10,1,999,-1.30170892408133,721,0.209860329152751,0.320964236585111,largedata/Dm/region_CG/cg_input/10_118800001_cg.out
10,1,894,-1.56484589990125,513,0.149047181873243,0.255435346248736,largedata/Dm/region_CG/cg_input/10_118900001_cg.out
10,1,1074,-1.50700657989887,914,0.224016283398601,0.37371848527732,largedata/Dm/region_CG/cg_input/10_119000001_cg.out
10,1,650,-1.48229081888774,452,0.184504937037568,0.304819907782235,largedata/Dm/region_CG/cg_input/10_11900001_cg.out
10,1,886,-1.70286785221975,612,0.16762493505034,0.306451509825462,largedata/Dm/region_CG/cg_input/10_119100001_cg.out
10,1,263,-1.65354329984484,227,0.207797681454178,0.372324679089354,largedata/Dm/region_CG/cg_input/10_119200001_cg.out
10,1,599,-1.83217440236456,504,0.188904283708019,0.368737405314007,largedata/Dm/region_CG/cg_input/10_119300001_cg.out
10,1,804,-1.44878485439143,662,0.225707542369065,0.367207146420096,largedata/Dm/region_CG/cg_input/10_119400001_cg.out
10,1,768,-1.55097094426437,630,0.213899100358955,0.364128986063699,largedata/Dm/region_CG/cg_input/10_119500001_cg.out
10,1,1030,-1.8523850984662,872,0.190779017632345,0.375853183275929,largedata/Dm/region_CG/cg_input/10_119600001_cg.out
10,1,1804,-1.50163268044534,1368,0.204377184072185,0.340008704956704,largedata/Dm/region_CG/cg_input/10_119700001_cg.out
10,1,755,-1.46897533030593,629,0.223759888894241,0.367283058365418,largedata/Dm/region_CG/cg_input/10_119800001_cg.out
